Date,Year,Month,MonthName,MonthFullName,Quarter,QuarterNum,YearMonth,YearQuarter,WeekDay,DayOfYear,IsWeekend
2023-05-26,2023,5,May,May,Q2,2,2023-05,2023-Q2,Friday,146,0
2023-05-27,2023,5,May,May,Q2,2,2023-05,2023-Q2,Saturday,147,1
2023-05-28,2023,5,May,May,Q2,2,2023-05,2023-Q2,Sunday,148,1
2023-05-29,2023,5,May,May,Q2,2,2023-05,2023-Q2,Monday,149,0
2023-05-30,2023,5,May,May,Q2,2,2023-05,2023-Q2,Tuesday,150,0
2023-05-31,2023,5,May,May,Q2,2,2023-05,2023-Q2,Wednesday,151,0
2023-06-01,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Thursday,152,0
2023-06-02,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Friday,153,0
2023-06-03,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Saturday,154,1
2023-06-04,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Sunday,155,1
2023-06-05,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Monday,156,0
2023-06-06,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Tuesday,157,0
2023-06-07,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Wednesday,158,0
2023-06-08,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Thursday,159,0
2023-06-09,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Friday,160,0
2023-06-10,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Saturday,161,1
2023-06-11,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Sunday,162,1
2023-06-12,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Monday,163,0
2023-06-13,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Tuesday,164,0
2023-06-14,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Wednesday,165,0
2023-06-15,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Thursday,166,0
2023-06-16,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Friday,167,0
2023-06-17,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Saturday,168,1
2023-06-18,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Sunday,169,1
2023-06-19,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Monday,170,0
2023-06-20,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Tuesday,171,0
2023-06-21,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Wednesday,172,0
2023-06-22,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Thursday,173,0
2023-06-23,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Friday,174,0
2023-06-24,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Saturday,175,1
2023-06-25,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Sunday,176,1
2023-06-26,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Monday,177,0
2023-06-27,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Tuesday,178,0
2023-06-28,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Wednesday,179,0
2023-06-29,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Thursday,180,0
2023-06-30,2023,6,Jun,June,Q2,2,2023-06,2023-Q2,Friday,181,0
2023-07-01,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Saturday,182,1
2023-07-02,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Sunday,183,1
2023-07-03,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Monday,184,0
2023-07-04,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Tuesday,185,0
2023-07-05,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Wednesday,186,0
2023-07-06,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Thursday,187,0
2023-07-07,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Friday,188,0
2023-07-08,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Saturday,189,1
2023-07-09,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Sunday,190,1
2023-07-10,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Monday,191,0
2023-07-11,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Tuesday,192,0
2023-07-12,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Wednesday,193,0
2023-07-13,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Thursday,194,0
2023-07-14,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Friday,195,0
2023-07-15,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Saturday,196,1
2023-07-16,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Sunday,197,1
2023-07-17,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Monday,198,0
2023-07-18,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Tuesday,199,0
2023-07-19,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Wednesday,200,0
2023-07-20,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Thursday,201,0
2023-07-21,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Friday,202,0
2023-07-22,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Saturday,203,1
2023-07-23,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Sunday,204,1
2023-07-24,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Monday,205,0
2023-07-25,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Tuesday,206,0
2023-07-26,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Wednesday,207,0
2023-07-27,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Thursday,208,0
2023-07-28,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Friday,209,0
2023-07-29,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Saturday,210,1
2023-07-30,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Sunday,211,1
2023-07-31,2023,7,Jul,July,Q3,3,2023-07,2023-Q3,Monday,212,0
2023-08-01,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Tuesday,213,0
2023-08-02,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Wednesday,214,0
2023-08-03,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Thursday,215,0
2023-08-04,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Friday,216,0
2023-08-05,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Saturday,217,1
2023-08-06,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Sunday,218,1
2023-08-07,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Monday,219,0
2023-08-08,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Tuesday,220,0
2023-08-09,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Wednesday,221,0
2023-08-10,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Thursday,222,0
2023-08-11,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Friday,223,0
2023-08-12,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Saturday,224,1
2023-08-13,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Sunday,225,1
2023-08-14,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Monday,226,0
2023-08-15,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Tuesday,227,0
2023-08-16,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Wednesday,228,0
2023-08-17,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Thursday,229,0
2023-08-18,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Friday,230,0
2023-08-19,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Saturday,231,1
2023-08-20,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Sunday,232,1
2023-08-21,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Monday,233,0
2023-08-22,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Tuesday,234,0
2023-08-23,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Wednesday,235,0
2023-08-24,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Thursday,236,0
2023-08-25,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Friday,237,0
2023-08-26,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Saturday,238,1
2023-08-27,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Sunday,239,1
2023-08-28,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Monday,240,0
2023-08-29,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Tuesday,241,0
2023-08-30,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Wednesday,242,0
2023-08-31,2023,8,Aug,August,Q3,3,2023-08,2023-Q3,Thursday,243,0
2023-09-01,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Friday,244,0
2023-09-02,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Saturday,245,1
2023-09-03,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Sunday,246,1
2023-09-04,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Monday,247,0
2023-09-05,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Tuesday,248,0
2023-09-06,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Wednesday,249,0
2023-09-07,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Thursday,250,0
2023-09-08,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Friday,251,0
2023-09-09,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Saturday,252,1
2023-09-10,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Sunday,253,1
2023-09-11,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Monday,254,0
2023-09-12,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Tuesday,255,0
2023-09-13,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Wednesday,256,0
2023-09-14,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Thursday,257,0
2023-09-15,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Friday,258,0
2023-09-16,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Saturday,259,1
2023-09-17,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Sunday,260,1
2023-09-18,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Monday,261,0
2023-09-19,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Tuesday,262,0
2023-09-20,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Wednesday,263,0
2023-09-21,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Thursday,264,0
2023-09-22,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Friday,265,0
2023-09-23,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Saturday,266,1
2023-09-24,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Sunday,267,1
2023-09-25,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Monday,268,0
2023-09-26,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Tuesday,269,0
2023-09-27,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Wednesday,270,0
2023-09-28,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Thursday,271,0
2023-09-29,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Friday,272,0
2023-09-30,2023,9,Sep,September,Q3,3,2023-09,2023-Q3,Saturday,273,1
2023-10-01,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Sunday,274,1
2023-10-02,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Monday,275,0
2023-10-03,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Tuesday,276,0
2023-10-04,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Wednesday,277,0
2023-10-05,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Thursday,278,0
2023-10-06,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Friday,279,0
2023-10-07,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Saturday,280,1
2023-10-08,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Sunday,281,1
2023-10-09,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Monday,282,0
2023-10-10,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Tuesday,283,0
2023-10-11,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Wednesday,284,0
2023-10-12,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Thursday,285,0
2023-10-13,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Friday,286,0
2023-10-14,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Saturday,287,1
2023-10-15,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Sunday,288,1
2023-10-16,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Monday,289,0
2023-10-17,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Tuesday,290,0
2023-10-18,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Wednesday,291,0
2023-10-19,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Thursday,292,0
2023-10-20,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Friday,293,0
2023-10-21,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Saturday,294,1
2023-10-22,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Sunday,295,1
2023-10-23,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Monday,296,0
2023-10-24,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Tuesday,297,0
2023-10-25,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Wednesday,298,0
2023-10-26,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Thursday,299,0
2023-10-27,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Friday,300,0
2023-10-28,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Saturday,301,1
2023-10-29,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Sunday,302,1
2023-10-30,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Monday,303,0
2023-10-31,2023,10,Oct,October,Q4,4,2023-10,2023-Q4,Tuesday,304,0
2023-11-01,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Wednesday,305,0
2023-11-02,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Thursday,306,0
2023-11-03,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Friday,307,0
2023-11-04,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Saturday,308,1
2023-11-05,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Sunday,309,1
2023-11-06,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Monday,310,0
2023-11-07,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Tuesday,311,0
2023-11-08,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Wednesday,312,0
2023-11-09,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Thursday,313,0
2023-11-10,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Friday,314,0
2023-11-11,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Saturday,315,1
2023-11-12,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Sunday,316,1
2023-11-13,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Monday,317,0
2023-11-14,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Tuesday,318,0
2023-11-15,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Wednesday,319,0
2023-11-16,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Thursday,320,0
2023-11-17,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Friday,321,0
2023-11-18,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Saturday,322,1
2023-11-19,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Sunday,323,1
2023-11-20,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Monday,324,0
2023-11-21,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Tuesday,325,0
2023-11-22,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Wednesday,326,0
2023-11-23,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Thursday,327,0
2023-11-24,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Friday,328,0
2023-11-25,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Saturday,329,1
2023-11-26,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Sunday,330,1
2023-11-27,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Monday,331,0
2023-11-28,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Tuesday,332,0
2023-11-29,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Wednesday,333,0
2023-11-30,2023,11,Nov,November,Q4,4,2023-11,2023-Q4,Thursday,334,0
2023-12-01,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Friday,335,0
2023-12-02,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Saturday,336,1
2023-12-03,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Sunday,337,1
2023-12-04,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Monday,338,0
2023-12-05,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Tuesday,339,0
2023-12-06,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Wednesday,340,0
2023-12-07,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Thursday,341,0
2023-12-08,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Friday,342,0
2023-12-09,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Saturday,343,1
2023-12-10,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Sunday,344,1
2023-12-11,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Monday,345,0
2023-12-12,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Tuesday,346,0
2023-12-13,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Wednesday,347,0
2023-12-14,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Thursday,348,0
2023-12-15,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Friday,349,0
2023-12-16,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Saturday,350,1
2023-12-17,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Sunday,351,1
2023-12-18,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Monday,352,0
2023-12-19,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Tuesday,353,0
2023-12-20,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Wednesday,354,0
2023-12-21,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Thursday,355,0
2023-12-22,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Friday,356,0
2023-12-23,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Saturday,357,1
2023-12-24,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Sunday,358,1
2023-12-25,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Monday,359,0
2023-12-26,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Tuesday,360,0
2023-12-27,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Wednesday,361,0
2023-12-28,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Thursday,362,0
2023-12-29,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Friday,363,0
2023-12-30,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Saturday,364,1
2023-12-31,2023,12,Dec,December,Q4,4,2023-12,2023-Q4,Sunday,365,1
2024-01-01,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Monday,1,0
2024-01-02,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Tuesday,2,0
2024-01-03,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Wednesday,3,0
2024-01-04,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Thursday,4,0
2024-01-05,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Friday,5,0
2024-01-06,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Saturday,6,1
2024-01-07,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Sunday,7,1
2024-01-08,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Monday,8,0
2024-01-09,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Tuesday,9,0
2024-01-10,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Wednesday,10,0
2024-01-11,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Thursday,11,0
2024-01-12,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Friday,12,0
2024-01-13,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Saturday,13,1
2024-01-14,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Sunday,14,1
2024-01-15,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Monday,15,0
2024-01-16,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Tuesday,16,0
2024-01-17,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Wednesday,17,0
2024-01-18,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Thursday,18,0
2024-01-19,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Friday,19,0
2024-01-20,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Saturday,20,1
2024-01-21,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Sunday,21,1
2024-01-22,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Monday,22,0
2024-01-23,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Tuesday,23,0
2024-01-24,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Wednesday,24,0
2024-01-25,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Thursday,25,0
2024-01-26,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Friday,26,0
2024-01-27,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Saturday,27,1
2024-01-28,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Sunday,28,1
2024-01-29,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Monday,29,0
2024-01-30,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Tuesday,30,0
2024-01-31,2024,1,Jan,January,Q1,1,2024-01,2024-Q1,Wednesday,31,0
2024-02-01,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Thursday,32,0
2024-02-02,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Friday,33,0
2024-02-03,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Saturday,34,1
2024-02-04,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Sunday,35,1
2024-02-05,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Monday,36,0
2024-02-06,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Tuesday,37,0
2024-02-07,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Wednesday,38,0
2024-02-08,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Thursday,39,0
2024-02-09,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Friday,40,0
2024-02-10,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Saturday,41,1
2024-02-11,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Sunday,42,1
2024-02-12,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Monday,43,0
2024-02-13,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Tuesday,44,0
2024-02-14,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Wednesday,45,0
2024-02-15,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Thursday,46,0
2024-02-16,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Friday,47,0
2024-02-17,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Saturday,48,1
2024-02-18,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Sunday,49,1
2024-02-19,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Monday,50,0
2024-02-20,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Tuesday,51,0
2024-02-21,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Wednesday,52,0
2024-02-22,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Thursday,53,0
2024-02-23,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Friday,54,0
2024-02-24,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Saturday,55,1
2024-02-25,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Sunday,56,1
2024-02-26,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Monday,57,0
2024-02-27,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Tuesday,58,0
2024-02-28,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Wednesday,59,0
2024-02-29,2024,2,Feb,February,Q1,1,2024-02,2024-Q1,Thursday,60,0
2024-03-01,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Friday,61,0
2024-03-02,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Saturday,62,1
2024-03-03,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Sunday,63,1
2024-03-04,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Monday,64,0
2024-03-05,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Tuesday,65,0
2024-03-06,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Wednesday,66,0
2024-03-07,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Thursday,67,0
2024-03-08,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Friday,68,0
2024-03-09,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Saturday,69,1
2024-03-10,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Sunday,70,1
2024-03-11,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Monday,71,0
2024-03-12,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Tuesday,72,0
2024-03-13,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Wednesday,73,0
2024-03-14,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Thursday,74,0
2024-03-15,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Friday,75,0
2024-03-16,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Saturday,76,1
2024-03-17,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Sunday,77,1
2024-03-18,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Monday,78,0
2024-03-19,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Tuesday,79,0
2024-03-20,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Wednesday,80,0
2024-03-21,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Thursday,81,0
2024-03-22,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Friday,82,0
2024-03-23,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Saturday,83,1
2024-03-24,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Sunday,84,1
2024-03-25,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Monday,85,0
2024-03-26,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Tuesday,86,0
2024-03-27,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Wednesday,87,0
2024-03-28,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Thursday,88,0
2024-03-29,2024,3,Mar,March,Q1,1,2024-03,2024-Q1,Friday,89,0
